,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
812,2022-04-13,131.64108772874116,52.483908400793574,159.13082852200768,131.64108772874116,131.64108772874116,-26.78386073071237,-26.78386073071237,-26.78386073071237,-31.3300852473846,-31.3300852473846,-31.3300852473846,5.9115283064582425,5.9115283064582425,5.9115283064582425,-1.36530378978601,-1.36530378978601,-1.36530378978601,0.0,0.0,0.0,104.85722699802878
813,2022-04-14,132.02564031848414,53.454483475695156,157.6555744971361,132.02234339662655,132.02756852385136,-26.908805280924668,-26.908805280924668,-26.908805280924668,-31.3300852473846,-31.3300852473846,-31.3300852473846,4.268521872310222,4.268521872310222,4.268521872310222,0.15275809414970581,0.15275809414970581,0.15275809414970581,0.0,0.0,0.0,105.11683503755947
814,2022-04-15,132.41019290822715,55.900757809321,163.97911919085655,132.3879084549022,132.42531201023849,-25.239501457030684,-25.239501457030684,-25.239501457030684,-31.3300852473846,-31.3300852473846,-31.3300852473846,4.335368479590486,4.335368479590486,4.335368479590486,1.7552153107634283,1.7552153107634283,1.7552153107634283,0.0,0.0,0.0,107.17069145119646
815,2022-04-16,132.79474549797018,47.31310002801108,153.70150841990315,132.74298308936457,132.83046390627155,-30.627786891062552,-30.627786891062552,-30.627786891062552,-31.3300852473846,-31.3300852473846,-31.3300852473846,-2.725764577095525,-2.725764577095525,-2.725764577095525,3.4280629334175723,3.4280629334175723,3.4280629334175723,0.0,0.0,0.0,102.16695860690763
816,2022-04-17,133.17929808771314,42.636566895487036,150.04038167869516,133.0978612565999,133.25673219364947,-38.67236852410543,-38.67236852410543,-38.67236852410543,-31.3300852473846,-31.3300852473846,-31.3300852473846,-12.499789217653381,-12.499789217653381,-12.499789217653381,5.157505940932553,5.157505940932553,5.157505940932553,0.0,0.0,0.0,94.50692956360771
817,2022-04-18,133.56385067745617,50.69573378557045,158.82545019384992,133.44486990750724,133.6890460794748,-30.20962660828556,-30.20962660828556,-30.20962660828556,-31.3300852473846,-31.3300852473846,-31.3300852473846,-5.809631028627744,-5.809631028627744,-5.809631028627744,6.930089667726783,6.930089667726783,6.930089667726783,0.0,0.0,0.0,103.35422406917061
818,2022-04-19,133.9484032671992,66.5170903325432,175.83164434006895,133.78972686309055,134.11817857497752,-16.077504080215384,-16.077504080215384,-16.077504080215384,-31.3300852473846,-31.3300852473846,-31.3300852473846,6.519766165051987,6.519766165051987,6.519766165051987,8.73281500211723,8.73281500211723,8.73281500211723,0.0,0.0,0.0,117.87089918698382
819,2022-04-20,134.33295585694216,64.24102694188703,173.43728143520082,134.1294587706916,134.5525644777081,-14.865319742631176,-14.865319742631176,-14.865319742631176,-31.3300852473846,-31.3300852473846,-31.3300852473846,5.911528306454909,5.911528306454909,5.911528306454909,10.553237198298513,10.553237198298513,10.553237198298513,0.0,0.0,0.0,119.46763611431099
820,2022-04-21,134.7175084466852,65.79650451672761,175.4631437985712,134.47607819441296,134.96958854066784,-14.682015787025394,-14.682015787025394,-14.682015787025394,-31.3300852473846,-31.3300852473846,-31.3300852473846,4.268521872308287,4.268521872308287,4.268521872308287,12.379547588050917,12.379547588050917,12.379547588050917,0.0,0.0,0.0,120.03549265965981
821,2022-04-22,135.10206103642824,67.63332901753618,179.64316713965206,134.76629206744707,135.39769337107683,-12.794078870533047,-12.794078870533047,-12.794078870533047,-31.3300852473846,-31.3300852473846,-31.3300852473846,4.335368479598254,4.335368479598254,4.335368479598254,14.200637897253296,14.200637897253296,14.200637897253296,0.0,0.0,0.0,122.3079821658952
822,2022-04-23,135.4866136261712,62.76626283455078,165.65446922874648,135.07613076644577,135.8180767657494,-18.04970254421917,-18.04970254421917,-18.04970254421917,-31.3300852473846,-31.3300852473846,-31.3300852473846,-2.725764577102662,-2.725764577102662,-2.725764577102662,16.00614728026809,16.00614728026809,16.00614728026809,0.0,0.0,0.0,117.43691108195202
823,2022-04-24,135.87116621591423,59.01229312766382,162.3709983375238,135.39260898187237,136.27637773125804,-26.043381893391267,-26.043381893391267,-26.043381893391267,-31.3300852473846,-31.3300852473846,-31.3300852473846,-12.499789217651593,-12.499789217651593,-12.499789217651593,17.786492571644924,17.786492571644924,17.786492571644924,0.0,0.0,0.0,109.82778432252296
824,2022-04-25,136.25571880565724,62.288397849681246,174.4646410567096,135.7193453294192,136.72695838977634,-17.606833665388333,-17.606833665388333,-17.606833665388333,-31.3300852473846,-31.3300852473846,-31.3300852473846,-5.8096310286154464,-5.8096310286154464,-5.8096310286154464,19.532882610611715,19.532882610611715,19.532882610611715,0.0,0.0,0.0,118.6488851402689
825,2022-04-26,136.6402713954002,80.68730678207943,186.3622033357296,136.02803380630667,137.18396392111367,-3.5730012710400314,-3.5730012710400314,-3.5730012710400314,-31.3300852473846,-31.3300852473846,-31.3300852473846,6.519766165030546,6.519766165030546,6.519766165030546,21.237317811314018,21.237317811314018,21.237317811314018,0.0,0.0,0.0,133.06727012436016
826,2022-04-27,137.02482398514326,82.6734691873227,184.36470336000843,136.33709869552945,137.63078529209105,-2.525980516864351,-2.525980516864351,-2.525980516864351,-31.3300852473846,-31.3300852473846,-31.3300852473846,5.911528306451578,5.911528306451578,5.911528306451578,22.89257642406867,22.89257642406867,22.89257642406867,0.0,0.0,0.0,134.4988434682789
