,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
832,2022-05-03,115.90803689020922,-129.48718684793704,300.9000164436548,115.90803689020922,115.90803689020922,-20.20360088240879,-20.20360088240879,-20.20360088240879,-69.31944899065718,-69.31944899065718,-69.31944899065718,16.947260052665676,16.947260052665676,16.947260052665676,32.1685880555827,32.1685880555827,32.1685880555827,0.0,0.0,0.0,95.70443600780042
833,2022-05-04,115.39947785766871,-49.403451193133584,357.9544354737006,115.3775043008323,115.43283859650813,34.59848060852781,34.59848060852781,34.59848060852781,-69.31944899065718,-69.31944899065718,-69.31944899065718,75.69258012297139,75.69258012297139,75.69258012297139,28.225349476213573,28.225349476213573,28.225349476213573,0.0,0.0,0.0,149.9979584661965
834,2022-05-05,114.8909188251281,-94.790712301976,335.8918086844314,114.83472485315843,114.95391456337937,14.253101145357633,14.253101145357633,14.253101145357633,-69.31944899065718,-69.31944899065718,-69.31944899065718,59.30949685051725,59.30949685051725,59.30949685051725,24.263053285497534,24.263053285497534,24.263053285497534,0.0,0.0,0.0,129.14401997048572
835,2022-05-06,114.3823597925876,-114.39175280506734,318.878036998988,114.26535417626546,114.51380677026899,-17.998852691911345,-17.998852691911345,-17.998852691911345,-69.31944899065718,-69.31944899065718,-69.31944899065718,31.03629961407183,31.03629961407183,31.03629961407183,20.28429668467399,20.28429668467399,20.28429668467399,0.0,0.0,0.0,96.38350710067624
836,2022-05-07,113.87380076004699,-125.04911495929215,308.59791794614637,113.69610587890982,114.07942176023292,-27.659757486891124,-27.659757486891124,-27.659757486891124,-69.31944899065718,-69.31944899065718,-69.31944899065718,25.369745223983298,25.369745223983298,25.369745223983298,16.28994627978275,16.28994627978275,16.28994627978275,0.0,0.0,0.0,86.21404327315587
837,2022-05-08,113.36524172750639,-238.95441213848824,174.59105561110061,113.12422056590295,113.65262242965458,-147.36214380633297,-147.36214380633297,-147.36214380633297,-69.31944899065718,-69.31944899065718,-69.31944899065718,-90.32205499469688,-90.32205499469688,-90.32205499469688,12.279360179021062,12.279360179021062,12.279360179021062,0.0,0.0,0.0,0.0
838,2022-05-09,112.85668269496588,-274.4445519122445,147.74097838396838,112.5267232404542,113.24589149652894,-179.10212285460628,-179.10212285460628,-179.10212285460628,-69.31944899065718,-69.31944899065718,-69.31944899065718,-118.03332686972222,-118.03332686972222,-118.03332686972222,8.25065300577311,8.25065300577311,8.25065300577311,0.0,0.0,0.0,0.0
839,2022-05-10,112.34812366242527,-137.50864240421646,283.8184773652247,111.95645599326572,112.80236544976896,-48.17119281133074,-48.17119281133074,-48.17119281133074,-69.31944899065718,-69.31944899065718,-69.31944899065718,16.94726005272336,16.94726005272336,16.94726005272336,4.200996126603071,4.200996126603071,4.200996126603071,0.0,0.0,0.0,64.17693085109453
840,2022-05-11,111.83956462988476,-80.92454407561956,326.6303981949109,111.37680394507832,112.40989608089974,6.500075532402093,6.500075532402093,6.500075532402093,-69.31944899065718,-69.31944899065718,-69.31944899065718,75.69258012293426,75.69258012293426,75.69258012293426,0.1269444001250073,0.1269444001250073,0.1269444001250073,0.0,0.0,0.0,118.33964016228686
841,2022-05-12,111.33100559734416,-100.13672871521905,309.16671080179674,110.78196160040596,111.99260603906772,-13.985172161089416,-13.985172161089416,-13.985172161089416,-69.31944899065718,-69.31944899065718,-69.31944899065718,59.30949685049017,59.30949685049017,59.30949685049017,-3.975220020922418,-3.975220020922418,-3.975220020922418,0.0,0.0,0.0,97.34583343625474
842,2022-05-13,110.82244656480366,-141.6773873057985,275.8216943979164,110.21214934011171,111.60531395102176,-46.39228620363049,-46.39228620363049,-46.39228620363049,-69.31944899065718,-69.31944899065718,-69.31944899065718,31.03629961412194,31.03629961412194,31.03629961412194,-8.109136827095252,-8.109136827095252,-8.109136827095252,0.0,0.0,0.0,64.43016036117317
843,2022-05-14,110.31388753226304,-143.06913519375323,265.38935571269064,109.61064131345617,111.16854615518587,-56.22772365114068,-56.22772365114068,-56.22772365114068,-69.31944899065718,-69.31944899065718,-69.31944899065718,25.369745223916073,25.369745223916073,25.369745223916073,-12.278019884399587,-12.278019884399587,-12.278019884399587,0.0,0.0,0.0,54.08616388112236
844,2022-05-15,109.80532849972244,-289.9613767932725,157.31787991503995,109.02484532786903,110.76211300750212,-176.12582698720288,-176.12582698720288,-176.12582698720288,-69.31944899065718,-69.31944899065718,-69.31944899065718,-90.32205499483116,-90.32205499483116,-90.32205499483116,-16.484323001714554,-16.484323001714554,-16.484323001714554,0.0,0.0,0.0,0.0
845,2022-05-16,109.29676946718193,-312.59821599297,113.65561363045595,108.39059671288895,110.4230756573216,-208.08220494197914,-208.08220494197914,-208.08220494197914,-69.31944899065718,-69.31944899065718,-69.31944899065718,-118.03332686968838,-118.03332686968838,-118.03332686968838,-20.729429081633594,-20.729429081633594,-20.729429081633594,0.0,0.0,0.0,0.0
846,2022-05-17,108.78821043464133,-160.62770189655072,252.01220161699686,107.76858601368912,110.08587248542615,-77.38556097260374,-77.38556097260374,-77.38556097260374,-69.31944899065718,-69.31944899065718,-69.31944899065718,16.94726005278105,16.94726005278105,16.94726005278105,-25.013372034727634,-25.013372034727634,-25.013372034727634,0.0,0.0,0.0,31.402649462037587
